"transaction_id","customer_id","account_number","account_type","transaction_timestamp","transaction_amount","transaction_type","counterparty_name","counterparty_account"
"964","415","ACC004153791","Savings","2025-08-02T23:33:15.600748+00:00","3787.37","Debit","Walgreens","EXT907834"
"965","448","ACC004487039","Savings","2025-07-16T19:39:15.600758+00:00","4725.13","Debit","Water Utility","EXT273717"
"966","34","ACC000345415","Checking","2025-05-29T07:56:15.600770+00:00","2118.38","Credit","Walgreens","EXT511039"
"967","122","ACC001225359","Checking","2024-12-23T01:44:15.600781+00:00","644.7","Credit","CVS Pharmacy","EXT624531"
"968","73","ACC000738400","Savings","2025-02-09T01:48:15.600793+00:00","2078.74","Debit","Target","EXT640829"
"969","317","ACC003179003","Savings","2025-06-28T03:21:15.600804+00:00","2756.4","Debit","Alice Williams","EXT259306"
"970","200","ACC002008112","Savings","2025-02-03T21:18:15.600815+00:00","3237.07","Debit","Walmart","EXT650485"
"971","14","ACC000143388","Checking","2025-08-25T09:55:15.600826+00:00","3272.36","Credit","Alice Williams","EXT500497"
"972","407","ACC004074488","Checking","2024-11-30T02:44:15.600837+00:00","3892.48","Debit","DoorDash","EXT514435"
"973","71","ACC000716703","Savings","2025-08-12T21:02:15.600848+00:00","1701.64","Credit","Alice Williams","EXT513436"
"974","216","ACC002164267","Savings","2025-07-15T14:30:15.600868+00:00","3287.87","Credit","AT&T","EXT256468"
"975","383","ACC003839494","Checking","2025-06-10T18:16:15.600880+00:00","750.53","Credit","Uber","EXT598947"
"976","400","ACC004004350","Checking","2025-03-09T14:52:15.600895+00:00","303.37","Credit","Walgreens","EXT950238"
"977","132","ACC001325456","Savings","2025-06-13T13:56:15.600906+00:00","2543.3","Credit","GrubHub","EXT952898"
"978","1","ACC000015947","Checking","2025-01-31T15:50:15.600917+00:00","4207.35","Debit","Costco","EXT845850"
"979","437","ACC004374216","Savings","2025-08-29T11:40:15.600930+00:00","4738.1","Debit","Target","EXT446513"
"980","366","ACC003661761","Savings","2025-02-02T22:48:15.600941+00:00","99.99","Credit","Home Depot","EXT834527"
"981","386","ACC003867126","Checking","2025-07-05T10:20:15.600952+00:00","2732.69","Debit","XYZ Ltd","EXT950526"
"982","195","ACC001959311","Checking","2025-06-25T22:55:15.600963+00:00","3537.22","Credit","Electric Company","EXT344591"
"983","294","ACC002949043","Savings","2025-07-27T06:14:15.600974+00:00","2968.38","Debit","Sam's Club","EXT118998"
"984","144","ACC001447586","Savings","2025-09-16T01:57:15.600985+00:00","2228.92","Debit","Lyft","EXT244018"
"985","80","ACC000805531","Savings","2025-10-19T19:18:15.600996+00:00","1631.61","Debit","Uber","EXT328198"
"986","39","ACC000393042","Checking","2024-12-22T11:06:15.601007+00:00","387.71","Credit","Lyft","EXT973137"
"987","245","ACC002456275","Savings","2025-02-20T10:25:15.601018+00:00","1379.28","Debit","Whole Foods","EXT143249"
"988","144","ACC001447586","Savings","2025-03-16T09:53:15.601029+00:00","2417.93","Debit","Global Inc","EXT966215"
"989","165","ACC001652897","Savings","2025-01-07T15:42:15.601054+00:00","4997.19","Credit","Walmart","EXT749963"
"990","483","ACC004839649","Savings","2025-10-22T06:50:15.601066+00:00","4132.13","Credit","Best Buy","EXT201264"
"991","104","ACC001045198","Savings","2025-03-09T22:36:15.601079+00:00","2448.17","Credit","Electric Company","EXT817086"
"992","449","ACC004491987","Checking","2025-09-23T13:23:15.601091+00:00","229.55","Debit","Home Depot","EXT178829"
"993","278","ACC002784291","Checking","2025-07-04T13:21:15.601106+00:00","1291.94","Credit","John Doe","EXT788978"
"994","305","ACC003058362","Checking","2024-12-13T03:38:15.601118+00:00","23.32","Debit","Bob Johnson","EXT612365"
"995","65","ACC000652666","Checking","2025-10-06T02:07:15.601129+00:00","3622.71","Credit","T-Mobile","EXT410871"
"996","82","ACC000823058","Savings","2024-12-08T02:20:15.601140+00:00","577.79","Debit","Water Utility","EXT450960"
"997","6","ACC000062906","Savings","2025-08-10T08:58:15.601151+00:00","254.33","Credit","CVS Pharmacy","EXT477808"
"998","28","ACC000289721","Savings","2025-06-03T15:48:15.601162+00:00","199.93","Debit","Walmart","EXT617588"
"999","314","ACC003147169","Checking","2025-06-18T01:07:15.601174+00:00","446.59","Credit","CVS Pharmacy","EXT363336"
"1000","414","ACC004148447","Checking","2025-02-14T21:34:15.601185+00:00","2580.91","Debit","Internet Provider","EXT561275"
